Date,Open,High,Low,Close,Volume,MA_short,MA_long,+DM,-DM,TR,ATR,+DM_EMA,-DM_EMA,+DI,-DI,DX,ADX,trending,ma_signal,signal,position,trade_cost,market_ret,strategy_ret,strategy_ret_net,market_ret_net,cumulative_market,cumulative_strategy,portfolio_value,market_portfolio_value
2015-01-16,165.05913006375218,167.5918605542384,164.8764404761802,167.43408203125,211879600,,,0.0,0.27404255130059596,2.7154200780582016,,0.24871839918041688,0.5989900422094867,,,,,False,0,0,0.0,0.0,0.013114212540189296,0.0,0.0,0.013114212540189296,0.981502022896192,1.0,10000.0,9815.020228961921
2015-01-20,168.07351737547063,168.33925234676153,166.2217227264478,167.7911834716797,130991100,,,0.7473917925231319,0.0,2.117529620313718,,0.3152081849594456,0.5191247032482218,,,,,False,0,0,0.0,0.0,0.002132788235808647,0.0,0.0,0.002132788235808647,0.9835953588640475,1.0,10000.0,9835.953588640476
2015-01-21,167.32610037334743,169.1197727781758,166.8610770100815,168.6381378173828,122942700,,,0.78052043141426,0.0,2.2586957680942987,,0.3772498178200875,0.4499080761484589,,,,,False,0,0,0.0,0.0,0.005047668942904204,0.0,0.0,0.005047668942904204,0.9885602226093703,1.0,10000.0,9885.602226093702
2015-01-22,169.39384594565314,171.27885089160938,168.01537446648058,171.14599609375,174356000,,,2.159078113433594,0.0,3.2634764251288004,,0.6148269239018884,0.3899203326619977,,,,,False,0,0,0.0,0.0,0.014871240330481594,0.0,0.0,0.014871240330481594,1.0032613392609486,1.0,10000.0,10032.613392609486
2015-01-23,170.8885499035164,171.1459853597701,170.074758882308,170.20762634277344,117516800,,,0.0,0.0,1.0712372114419964,2.7077138314946376,0.53285000071497,0.3379309549737314,19.678962913922142,12.480305379508884,22.38439465951308,22.38439465951308,True,0,0,0.0,0.0,-0.005482861255267424,-0.0,-0.0,-0.005482861255267424,0.997760596535007,1.0,10000.0,9977.60596535007
2015-01-26,169.99171139496443,170.69754595911,169.27756469592828,170.606201171875,92009700,,,0.0,0.7971941863797269,1.419981263181711,2.567136012854602,0.461803333952974,0.3991660524945308,17.989048170434035,15.549080784802921,7.275204257481736,20.369835939242236,True,0,0,0.0,0.0,0.002341697829090661,0.0,0.0,0.002341697829090661,1.0000970503578652,1.0,10000.0,10000.970503578652
2015-01-27,168.5468240193283,169.50178198222102,167.52543232505212,168.3558349609375,134044600,,,0.0,1.7521323708761543,3.0807688468228775,2.5582370878278136,0.4002295560925775,0.5795615616120806,15.644740590967292,22.654724394766063,18.30308545148087,20.094269207540723,True,0,0,0.0,0.0,-0.013190412748657399,-0.0,-0.0,-0.013190412748657399,0.9869053574749301,1.0,10000.0,9869.053574749301
2015-01-28,169.54329883800872,169.64294309619982,166.0057882919043,166.19677734375,168514300,,,0.0,1.519644033147813,3.6371548042955055,2.646018347919715,0.34686561528023385,0.7049058911501782,13.108964854795419,26.64024955474596,34.04164057315935,21.95391872295654,True,0,0,0.0,0.0,-0.012824370582038003,-0.0,-0.0,-0.012824370582038003,0.974248917441273,1.0,10000.0,9742.489174412729
2015-01-29,166.39611375631884,167.99048557958827,164.98441888809216,167.73306274414062,173585400,,,0.0,1.0213694038121446,3.006066691496102,2.6323775643395635,0.3006168665762027,0.7471010261717738,11.419975259195933,28.381226017598795,42.61492169657646,24.7087191194392,True,0,0,0.0,0.0,0.009243773705750469,0.0,0.0,0.009243773705750469,0.9832546539671725,1.0,10000.0,9832.546539671725
2015-01-30,166.5538233866408,167.88245968739167,165.35804184631002,165.62376403808594,197729700,168.22504577636718,,0.0,0.0,2.5244178410816573,2.640087753946633,0.26053461769937564,0.6474875560155373,9.868407491754992,24.52522856664959,42.61492169657647,27.096212796390834,True,0,0,0.0,0.0,-0.012575330537380136,-0.0,-0.0,-0.012575330537380136,0.970889901691118,1.0,10000.0,9708.89901691118
2015-02-02,166.12204738877088,167.7662410356698,164.30346361569946,167.67489624023438,163107000,168.0793083190918,,0.0,1.0545782306105593,3.4627774199703367,2.7284657294395833,0.22579666867279222,0.701766312628207,8.275591158668137,25.720180578274928,51.313997383532936,30.325250741343115,True,0,0,0.0,0.0,0.012384286844711268,0.0,0.0,0.012384286844711268,0.9829136807282943,1.0,10000.0,9829.136807282943
2015-02-03,168.57182335381395,170.10807410300268,168.1981445061842,170.09976196289062,124212900,168.20885543823243,,2.3418330673328853,0.0,2.4331778627683036,2.60747105333161,0.5079348551608046,0.6081974709444461,19.479980593142447,23.325185917877853,8.983040221898094,27.47962267208378,True,0,0,0.0,0.0,0.014461709993737193,0.0,0.0,0.014461709993737193,0.9971282933278637,1.0,10000.0,9971.282933278637
2015-02-04,169.33572471440522,170.54811828639697,168.9952565509967,169.4519805908203,134306700,168.38490371704103,,0.4400441833942921,0.0,1.5528617354002847,2.5101940889559557,0.4988827655919363,0.52710447481852,19.874270590742743,20.998554539571643,2.7506881289569725,24.182431399666875,True,0,0,0.0,0.0,-0.00380824384816969,-0.0,-0.0,-0.00380824384816969,0.9933309856389619,1.0,10000.0,9933.30985638962
2015-02-05,170.1162948329842,171.31207672868194,170.04156163223797,171.16259765625,97953200,168.54309539794923,,0.7639584422849737,0.0,1.8600961378616319,2.4574044075653876,0.534226189151008,0.45682387817605064,21.739449457579482,18.58969068215506,7.810131246317111,21.999458045886907,True,0,0,0.0,0.0,0.010094995995121314,0.0,0.0,0.010094995995121314,1.0033586579608171,1.0,10000.0,10033.58657960817
2015-02-06,171.52794148061264,172.09262177973125,170.16608186277418,170.68923950195312,125672000,168.5285629272461,,0.7805450510493017,0.0,1.9265399169570685,2.401055824629592,0.5670687040707805,0.3959140277525772,23.617472707377033,16.489163795833626,17.773389974930367,21.435982303092704,True,0,0,0.0,0.0,-0.002765546683554887,-0.0,-0.0,-0.002765546683554887,1.0005838227518775,1.0,10000.0,10005.838227518776
2015-02-09,170.041503021563,170.76394905497295,169.51834545478468,169.9252471923828,87219000,168.54433670043946,,0.0,0.6477364079894983,1.245603600188275,2.338775394620632,0.49145954352800975,0.42949034511750006,21.01354173036049,18.363898735439143,6.728834996836914,19.475029328925267,False,0,0,0.0,0.0,-0.004475925440874495,-0.0,-0.0,-0.004475925440874495,0.9961052841638949,1.0,10000.0,9961.052841638948
2015-02-10,170.96334239535142,171.9930338174349,169.9668488410305,171.73561096191406,96164200,168.7170623779297,,1.2290847624619516,0.0,2.0677866250520935,2.3251390272604744,0.589809572719202,0.37222496576850006,25.366636824901068,16.008718678945534,22.617130492294,19.893976150707765,False,0,0,0.0,0.0,0.010653883395453478,0.0,0.0,0.010653883395453478,1.006717673710972,1.0,10000.0,10067.17673710972
2015-02-11,171.569513303633,172.2670485751251,170.92180016997025,171.83523559570312,91087800,168.91843338012694,,0.2740147576901961,0.0,1.3452484051548481,2.188122740119478,0.5477035973820013,0.32259497033270007,25.030752952738613,14.743001588433994,25.865678216661802,20.69020309283497,True,0,0,0.0,0.0,0.0005801046925040243,0.0,0.0,0.0005801046925040243,1.0073016753575184,1.0,10000.0,10073.016753575184
2015-02-12,172.63238779239109,173.54583567729958,171.86841895725738,173.48770141601562,97545900,169.25308380126953,,1.2787871021744763,0.0,1.7106000815964535,2.2337915165590823,0.6451813980209979,0.2795823076216734,28.882793816623995,12.51604303934058,39.534325165286276,23.202752702495143,True,0,0,0.0,0.0,0.009616571447549127,0.0,0.0,0.009616571447549127,1.01698846388783,1.0,10000.0,10169.884638878299
2015-02-13,173.61224934881218,174.25165012345386,173.35481394121052,174.2018280029297,93670400,169.69983825683593,,0.7058144461542781,0.0,0.8968361822433337,2.1964240107777693,0.6532658044387687,0.2423046666054503,29.74224472293228,11.031780085105176,45.888196531775456,26.227478546399187,True,0,0,0.0,0.0,0.004116295167238437,0.0,0.0,0.004116295167238437,1.0211746885868687,1.0,10000.0,10211.746885868686
2015-02-17,173.88633010543833,174.65031178289502,173.63721941815933,174.47592163085938,76968200,170.05193023681642,,0.39866165944116005,0.0,1.0130923647356838,2.048732833485827,0.6193185851057542,0.2099973777247236,30.22934835539349,10.250110423984493,49.3564848292569,29.311346050780216,True,0,0,0.0,0.0,0.0015734256699366789,0.0,0.0,0.0015734256699366789,1.0227814310553809,1.0,10000.0,10227.81431055381
2015-02-18,174.10217201252124,174.567195333946,173.83643715974412,174.49246215820312,80652900,170.3869941711426,,0.0,0.0,0.730758174201867,1.8411330741934242,0.5367427737583204,0.18199772736142714,29.15285056151958,9.885093582448292,49.35648482925691,31.984031221243775,True,0,0,0.0,0.0,9.48012034505119e-05,0.0,0.0,9.48012034505119e-05,1.0228783919659117,1.0,10000.0,10228.783919659118
2015-02-19,173.8946427201711,174.73334493517586,173.75347577334497,174.3679656982422,91462500,170.67348556518556,,0.16614960122987554,0.0,0.9798691618308908,1.6964046792173377,0.48733035075452774,0.15773136371323684,28.727246318335144,9.297979759523454,51.095729237820365,34.53225762345399,True,0,0,0.0,0.0,-0.0007134775819029882,-0.0,-0.0,-0.0007134775819029882,1.022148591164231,1.0,10000.0,10221.48591164231
2015-02-20,173.95272895489586,175.48897879666274,173.32992701973706,175.41424560546875,140896400,170.88689804077148,,0.7556338614868707,0.0,2.159051776925679,1.6703071032061965,0.5231041521855068,0.1367005152181386,31.317842759657502,8.184154575870421,58.56333791755066,37.73640166266688,True,0,0,0.0,0.0,0.00600041356815062,0.0,0.0,0.00600041356815062,1.0282819054393189,1.0,10000.0,10282.819054393189
2015-02-23,175.1651157667689,175.3893280029297,174.78312501890014,175.3893280029297,74411100,171.1459831237793,,0.0,0.0,0.6311205865686134,1.468045900820359,0.45335693189410586,0.11847377985572013,30.881659193405696,8.07016863638363,58.56333791755068,40.51332649665139,True,0,0,0.0,0.0,-0.00014205005102663204,-0.0,-0.0,-0.00014205005102663204,1.0281358379421814,1.0,10000.0,10281.358379421814
2015-02-24,175.3146238371642,176.0869049805219,175.01567834149998,175.88760375976562,72472300,171.41005325317383,,0.697576977592206,0.0,1.0712266390219156,1.37076367055276,0.4859196046538526,0.10267727587495745,35.448824264353725,7.490516277948399,65.11117225673719,43.79303926466283,True,0,0,0.0,0.0,0.0028409696445590438,0.0,0.0,0.0028409696445590438,1.0310567406482585,1.0,10000.0,10310.567406482585
2015-02-25,175.7629939467492,176.2446289111117,175.39761482406476,175.7380828857422,73061700,171.77916564941407,,0.15772393058981038,0.0,0.8470140870469436,1.320345981384664,0.44216018144531366,0.08898697242496313,33.48820594596081,6.739670789291253,66.49253534484848,46.81963874202092,True,0,0,0.0,0.0,-0.0008500933029235158,-0.0,-0.0,-0.0008500933029235158,1.0301802462180993,1.0,10000.0,10301.802462180993
2015-02-26,175.64675817429733,175.80453669266015,174.9242993097379,175.53050231933594,72697900,172.24585189819337,,0.0,0.47331551432685615,0.8802373829222461,1.2503560703175651,0.3832054905859385,0.14023077801188222,30.647709055278312,11.215267501861804,46.419158768828936,46.76624141226199,True,0,0,0.0,0.0,-0.001181192846750334,-0.0,-0.0,-0.001181192846750334,1.028963404680403,1.0,10000.0,10289.63404680403
2015-02-27,175.43089705860453,175.6966320458844,174.8828408214876,174.9326629638672,108076000,172.6058319091797,,0.0,0.0414584882502993,0.8137912243967946,1.170874020848974,0.33211142517448006,0.1270611393770045,28.364402938385602,10.851819846927286,44.65647593683364,46.48493934887154,True,0,0,0.0,0.0,-0.003405900100377557,-0.0,-0.0,-0.003405900100377557,1.0254588581171171,1.0,10000.0,10254.58858117117
2015-03-02,175.03224046631885,176.09515466800778,174.98241834294856,176.0370330810547,87491400,173.12649536132812,,0.3985226221233802,0.0,1.1624917041405922,1.1649374568455682,0.3409662514343334,0.11011965412673724,29.269060706280833,9.452838303003887,51.17575044169559,47.11038082791475,True,0,0,0.0,0.0,0.006313115563876259,0.0,0.0,0.006313115563876259,1.031932698394411,1.0,10000.0,10319.32698394411
2015-03-03,175.60525171257856,176.0868867764088,174.45099252077577,175.31460571289062,110325800,173.50848083496095,,0.0,0.5314258221727926,1.6358942556330192,1.134088001887063,0.2955040845764223,0.16629380986621128,26.0565391825607,14.663219220158146,27.97983192759274,44.55964097453849,True,0,0,0.0,0.0,-0.004103837445564196,-0.0,-0.0,-0.004103837445564196,1.027697814345438,1.0,10000.0,10276.97814345438
2015-03-04,174.71671319520425,174.79145906391878,173.60397668074862,174.57554626464844,114497200,173.73227005004884,,0.0,0.8470158400271544,1.710629032142009,1.1601866181004314,0.25610353996623264,0.2570567472210037,22.07434010793452,22.15649992945804,0.1857523426054329,38.64312249028075,True,0,0,0.0,0.0,-0.004215618232359497,-0.0,-0.0,-0.004215618232359497,1.0233654327019275,1.0,10000.0,10233.654327019274
2015-03-05,174.89938004589757,175.04885909294708,174.25997920905664,174.7665252685547,76873000,173.99799728393555,,0.25740002902830383,0.0,0.7888798838904449,1.0943494611214308,0.25627640517450884,0.2227825142582032,23.418150625476663,20.3575294887894,6.991601566664951,34.422919700465314,True,0,0,0.0,0.0,0.001093961943654742,0.0,0.0,0.001093961943654742,1.024484955539755,1.0,10000.0,10244.84955539755
2015-03-06,173.9029041235481,174.33471700640686,171.9763767562986,172.30853271484375,188128000,174.05529403686523,,0.0,2.283602452758032,2.7901485122560814,1.2295860561223415,0.22210621781790765,0.49755850605818036,18.063495166686284,40.46552932027347,38.27508548101353,34.93654180453841,True,0,0,0.0,0.0,-0.014064435680310461,-0.0,-0.0,-0.014064435680310461,1.0100761527771205,1.0,10000.0,10100.761527771205
2015-03-09,172.50782903800885,173.3797415723878,172.35005052731177,173.02267456054688,89818900,174.1719657897949,,0.0,0.0,1.0712088575440362,1.233737234180081,0.19249205544218664,0.43121737191708964,15.602354383841979,34.952124323593814,38.27508548101354,35.38168096140176,True,0,0,0.0,0.0,0.0041445529971808615,0.0,0.0,0.0041445529971808615,1.0142624669234939,1.0,10000.0,10142.624669234938
2015-03-10,171.6524866306927,171.7355192685919,170.17435869323907,170.21588134765625,157121300,174.1864974975586,,0.0,2.175691834072694,2.8483158673078037,1.3849913551162192,0.1668264480498951,0.6638139668711702,12.045306090440988,47.92910543585793,59.831849003940306,38.64170336707357,True,0,0,0.0,0.0,-0.016222112044097625,-0.0,-0.0,-0.016222112044097625,0.9978089875429381,1.0,10000.0,9978.089875429381
2015-03-11,170.47331890006478,170.64770899541804,169.73426120249383,169.8173065185547,110145700,174.09058227539063,,0.0,0.44009749074524507,0.9134477929242166,1.3802469716228853,0.14458292164324243,0.6339851033877135,10.475148623093357,45.93272917253917,62.85927061094145,41.87071233292262,True,0,0,0.0,0.0,-0.002341584263148122,-0.0,-0.0,-0.002341584263148122,0.9954725337200798,1.0,10000.0,9954.725337200798
2015-03-12,170.44845926378608,172.0428309798738,170.39863712749272,171.97640991210938,93993500,174.09764099121094,,1.3951219844557556,0.0,2.225524461319111,1.3849950205081305,0.3113214633515775,0.5494537562693518,22.478164812271967,39.67189398758753,27.66486389125417,39.97659920736683,True,0,0,0.0,0.0,0.01271427181256568,0.0,0.0,0.01271427181256568,1.0081292420957404,1.0,10000.0,10081.292420957405
2015-03-13,171.70236398606295,172.66562145538168,169.88378010757538,170.92178344726562,162410900,173.96934509277344,,0.6227904755078839,0.0,2.7818413478063064,1.5386179320251085,0.35285066497241835,0.4761932554334382,22.932961954239087,30.949415415084818,14.877690726039914,36.63007807652324,True,0,0,0.0,0.0,-0.006132390281799238,-0.0,-0.0,-0.006132390281799238,1.0019470001287147,1.0,10000.0,10019.470001287147
2015-03-16,171.65251930450134,173.2967128307233,170.94667205785777,173.2053680419922,136099200,173.91952209472657,171.06310913085937,0.6310913753416116,0.0,2.374929383457669,1.6317395566276625,0.3899494263549775,0.41270082137564645,23.897773683987356,25.2920767716498,2.8345341056076667,32.12400554706783,True,1,1,1.0,0.0015,0.013360407015827303,0.0,-0.0015,0.013360407015827303,1.0153334198587216,0.9985,9985.0,10153.334198587216
2015-03-17,172.46635471903062,173.07254519815416,171.87676317236358,172.69056701660156,94510400,173.83025436401368,171.10512756347657,0.0,0.0,1.328604869628606,1.6661388982406382,0.3379561695076472,0.35767404519222695,20.28379325784378,21.46724055058755,2.834534105607662,28.218742688206476,True,1,1,0.0,0.0,-0.0029722001760696948,-0.0029722001760696948,-0.0029722001760696948,-0.0029722001760696948,1.012315645689448,0.9955322581241944,9955.322581241944,10123.15645689448
2015-03-18,172.21718337229515,175.4391493029343,171.57776986451694,174.7665252685547,228808500,173.84395751953124,171.2502816772461,2.3666041047801514,0.0,3.861379438417373,1.8790776164902903,0.6084425608773144,0.30998417249993004,32.37985251581854,16.496613539514843,32.49670088324752,28.78913711421195,True,1,1,0.0,0.0,0.012021260268104683,0.012021260268104683,0.012021260268104683,0.012021260268104683,1.0244849555397553,1.0074998105043993,10074.998105043993,10244.849555397554
2015-03-19,174.35138174172866,174.77488261858238,173.57910052988777,173.96939086914062,117917300,173.82402877807618,171.41104919433593,0.0,0.0,1.1957820886946138,1.9063626782258487,0.5273168860936726,0.2686529494999394,27.660890139982104,14.09243647960841,32.496700883247534,29.283478950083364,True,1,1,0.0,0.0,-0.004561138914841667,-0.004561138914841667,-0.004561138914841667,-0.004561138914841667,1.019812137341373,1.0029044639120122,10029.044639120122,10198.12137341373
2015-03-20,174.921115497319,176.01379694747334,174.73761038214025,175.50498962402344,177715100,173.8285659790039,171.5611737060547,1.2389143288909565,0.0,2.044406078332713,1.9693565620967146,0.6221965451333105,0.2328325562332808,31.59390011481093,11.822773017060506,45.53809785862376,31.450761471222084,True,1,1,0.0,0.0,0.008826832968782838,0.008826832968782838,0.008826832968782838,0.008826832968782838,1.028813848737223,1.0117569340986101,10117.569340986101,10288.138487372229
2015-03-23,175.51328826762202,176.08882575672828,175.1629638671875,175.1629638671875,71784500,173.8172477722168,171.64483520507812,0.07502880925494537,0.0,0.9258618895407835,1.9186399645186978,0.5492408470161951,0.2017882154021767,28.62657179946606,10.51725280062101,46.26354012122966,33.42579862455643,True,1,1,0.0,0.0,-0.0019488093049014887,-0.0019488093049014887,-0.0019488093049014887,-0.0019488093049014887,1.0268088867357923,1.0097852127711402,10097.852127711401,10268.088867357923
2015-03-24,175.0378425022575,175.4965924373723,174.11198066589287,174.1787109375,77805300,173.7318031311035,171.7362139892578,0.0,1.0509832012946276,1.3846117714794275,1.8953530173285134,0.4760087340807025,0.31501421352117015,25.11451585687364,16.620345162147178,20.35269912808674,31.682718691693804,True,1,1,0.0,0.0,-0.0056190698533382655,-0.0056190698533382655,-0.0056190698533382655,-0.0056190698533382655,1.0210391758751953,1.004111159123711,10041.111591237111,10210.391758751954
2015-03-25,174.38727103793005,174.62082066869948,171.58466274119655,171.62635803222656,159521700,173.52621688842774,171.80311920166017,0.0,2.5273179246963196,3.036157927502927,2.055872877586548,0.41254090286994216,0.6099880416778567,20.066459719738923,29.670513596829995,19.309687012843753,30.032981134513797,True,1,1,0.0,0.0,-0.01465364447546802,-0.01465364447546802,-0.01465364447546802,-0.01465364447546802,1.0060772307963954,0.9893972711840621,9893.97271184062,10060.772307963955
2015-03-26,170.95907947257433,172.1351641310568,170.25841785757385,171.2176513671875,153067200,173.31057434082032,171.87131591796876,0.0,1.3262448836227065,1.8767462734829508,1.9906298605313242,0.35753544915394986,0.70548895393717,17.96092062331061,35.440488858579975,32.73240988366985,30.392904967734605,True,1,1,0.0,0.0,-0.0023813746893255328,-0.0023813746893255328,-0.0023813746893255328,-0.0023813746893255328,1.0036813839434702,0.9870411455647766,9870.411455647767,10036.813839434702
2015-03-27,171.10090333713188,171.78486657890363,170.9090489686757,171.60971069335938,118939000,173.14442672729493,171.96761627197264,0.0,0.0,0.8758176102279265,1.9766733428658878,0.3098640559334232,0.6114237600788808,15.676037573520647,30.931957588521204,32.73240988366986,30.704838956525972,True,1,1,0.0,0.0,0.0022898300674099037,0.0022898300674099037,0.0022898300674099037,0.0022898300674099037,1.0059796437545234,0.9893013020576615,9893.013020576615,10059.796437545234
2015-03-30,172.64397028218596,174.00357275757946,172.6272972569972,173.7032928466797,96180400,173.02773971557616,172.13634735107422,2.2187061786758306,0.0,2.3938620642200874,1.9442123569310508,0.5643763389657442,0.5299005920683634,29.028533686341508,27.25528362060275,3.150550461189091,27.03093382381439,True,1,1,0.0,0.0,0.012199671830116943,0.012199671830116943,0.012199671830116943,0.012199671830116943,1.0182522652761066,1.0013704532838723,10013.704532838723,10182.522652761065
2015-03-31,172.87750824648245,173.57816980964458,172.1268148836293,172.18519592285156,126768700,172.87126922607422,172.23136962890624,0.0,0.5004823733679018,1.5764779630503938,1.9915716547972064,0.4891261604369784,0.5259781629083018,24.559807288821055,26.41020530902565,3.630366024831562,23.910858117283347,True,1,1,0.0,0.0,-0.008739597844976243,-0.008739597844976243,-0.008739597844976243,-0.008739597844976243,1.0093531499728574,0.9926188782283297,9926.188782283298,10093.531499728575
2015-04-01,172.15181613395904,172.1768383944999,170.58368659340962,171.57627868652344,137303600,172.72130584716797,172.30707153320313,0.0,1.54312829021967,1.6015093294419387,1.9469991453774083,0.42390933904538125,0.661598179883151,21.77244607691958,33.980404226366836,21.89656328427687,23.642285472882484,True,1,1,0.0,0.0,-0.0035364087665292754,-0.0035364087665292754,-0.0035364087665292754,-0.0035364087665292754,1.0057836646447695,0.9891085721255406,9891.085721255406,10057.836646447695
2015-04-02,171.50958187770183,172.64397124436766,171.32607677960146,172.1935577392578,86900900,172.59265747070313,172.37817993164063,0.4671328498677667,0.0,1.3178944647661979,1.8424315108745435,0.4296724738216993,0.5733850892320642,23.320946872958523,31.12110739790249,14.327454445668932,22.400308002587344,True,1,1,0.0,0.0,0.003597694608251656,0.003597694608251656,0.003597694608251656,0.003597694608251656,1.0094021671121296,0.9926670827024522,9926.670827024522,10094.021671121296
2015-04-06,171.30105148767876,173.87011008819428,171.16760365028182,173.35296630859375,114368200,172.64487915039064,172.4223193359375,1.226138843826618,0.0,2.7025064379124615,1.8658298719070285,0.5358679898223552,0.49693374400112234,28.720088465228336,26.63338986491925,3.7697696030288914,19.916236215979552,False,1,1,0.0,0.0,0.0067331704191371244,0.0067331704191371244,0.0067331704191371244,0.0067331704191371244,1.016198643924742,0.9993508793397555,9993.508793397556,10161.98643924742
2015-04-07,173.37798053634026,174.12867390596068,172.86083678071282,172.89419555664062,81236300,172.63845520019532,172.47605072021486,0.2585638177664009,0.0,1.2678371252478655,1.8614893187369757,0.4988941002148946,0.4306759114676394,26.800803807641255,23.13609361776268,7.338682174544273,18.23922901045485,False,1,1,0.0,0.0,-0.002646454581783475,-0.002646454581783475,-0.002646454581783475,-0.002646454581783475,1.0135093203675252,0.9967061426263175,9967.061426263175,10135.093203675251
2015-04-08,173.11942740696747,173.9201653909475,172.7273949279874,173.47808837890625,89351900,172.80156555175782,172.53348846435546,0.0,0.13344185272541154,1.192770462960084,1.670874391918598,0.4323748868529087,0.3910447036353424,25.87716281631619,23.40359667529056,5.019334455360644,16.476576403108957,False,1,1,0.0,0.0,0.0033771684490955245,0.0033771684490955245,0.0033771684490955245,0.0033771684490955245,1.0169321120671346,1.0000721871642149,10000.721871642148,10169.321120671346
2015-04-09,173.31122404858024,174.4789719419565,172.81910263119292,174.24542236328125,85548900,173.02297134399413,172.65128021240236,0.5588065510090132,0.0,1.6598693107635825,1.7040234792092386,0.44923244207372265,0.3389054098172967,26.363042971813474,19.888541088328644,13.99844354534078,16.146158688739867,False,1,1,0.0,0.0,0.004423232879411376,0.004423232879411376,0.004423232879411376,0.004423232879411376,1.0214302396213593,1.0044957393442644,10044.957393442644,10214.302396213592
2015-04-10,174.49567079145098,175.23802759243654,174.29549269612804,175.19631958007812,72722900,173.18396682739257,172.8312710571289,0.7590556504800361,0.0,0.9926052291552878,1.6288948471251368,0.49054220319456443,0.2937180218416572,30.115031922430745,18.031736202004993,25.096795052154636,17.339576870528504,False,1,1,0.0,0.0,0.005457229256871754,0.005457229256871754,0.005457229256871754,0.005457229256871754,1.0270044186088745,1.0099775028814169,10099.775028814169,10270.044186088744
2015-04-13,175.05453497514927,175.6884662621051,174.35388613667112,174.4039306640625,74436600,173.35807418823242,172.96468841552735,0.45043866966855717,0.0,1.3345801254339733,1.658089006831793,0.4851950653910968,0.25455561892943623,29.262305183374153,15.352349474641922,31.17799704011152,19.18469955980624,False,1,1,0.0,0.0,-0.0045228627970888,-0.0045228627970888,-0.0045228627970888,-0.0045228627970888,1.0223594185315026,1.0054095132077379,10054.095132077378,10223.594185315025
