Date,Open,High,Low,Close,Volume,MA_short,MA_long,ATR,ATR_pct,high_volatility,signal,position,trade_cost,market_ret,strategy_ret,strategy_ret_net,market_ret_net,cumulative_market,cumulative_strategy,portfolio_value,market_portfolio_value
2015-02-17,173.88629969098562,174.6502812348143,173.63718904727858,174.47589111328125,76968200,170.0519287109375,,1.9639032314418696,0.011256014907909392,False,0,0.0,0.0,0.0015729872936471878,0.0,0.0,0.0015729872936471878,1.0227815266159561,1.0,10000.0,10227.815266159561
2015-02-18,174.10221768649967,174.56724112991867,173.83648276400965,174.4925079345703,80652900,170.3869956970215,,1.7563034381381288,0.010065208294196173,False,0,0.0,0.0,9.523849503234594e-05,0.0,0.0,9.523849503234594e-05,1.022878934789298,1.0,10000.0,10228.78934789298
2015-02-19,173.89465793754007,174.73336022593895,173.75349097836056,174.36798095703125,91462500,170.67348556518556,,1.6115750883531348,0.009242379704736434,False,0,0.0,0.0,-0.0007136522880727414,-0.0,-0.0,-0.0007136522880727414,1.0221489548970641,1.0,10000.0,10221.489548970641
2015-02-20,173.95274408655172,175.4889940619526,173.32994209721713,175.4142608642578,140896400,170.88689880371095,,1.5854774759199788,0.009038475367443934,False,0,0.0,0.0,0.00600041304305976,0.0,0.0,0.00600041304305976,1.0282822708179784,1.0,10000.0,10282.822708179783
2015-02-23,175.16513100605164,175.38934326171875,174.78314022494982,175.38934326171875,74411100,171.1459846496582,,1.3814364035312414,0.00787639874715672,False,0,0.0,0.0,-0.00014205003867018284,-0.0,-0.0,-0.00014205003867018284,1.0281362032816448,1.0,10000.0,10281.362032816447
2015-02-24,175.3146086280829,176.08688970444285,175.01566315835314,175.88758850097656,72472300,171.41005477905273,,1.3215291284299622,0.007513487106696131,False,0,0.0,0.0,0.002840795398351581,0.0,0.0,0.002840795398351581,1.031056927876806,1.0,10000.0,10310.56927876806
2015-02-25,175.7630397296052,176.2446748194243,175.3976605117466,175.73812866210938,73061700,171.77916870117187,,1.2711114749971881,0.007232986288599592,False,0,0.0,0.0,-0.000849746364373849,-0.0,-0.0,-0.000849746364373849,1.0301807910008802,1.0,10000.0,10301.807910008802
2015-02-26,175.64678871208758,175.80456725788164,174.9243297219221,175.53053283691406,72697900,172.24585494995117,,1.2432345387522352,0.007082725259583916,False,0,0.0,0.0,-0.0011812793659278231,-0.0,-0.0,-0.0011812793659278231,1.0289638596892956,1.0,10000.0,10289.638596892955
2015-02-27,175.4308817563562,175.6966167204569,174.88282556704436,174.93264770507812,108076000,172.60583572387696,,1.1637524104033474,0.006652574151654853,False,0,0.0,0.0,-0.003406160296860916,-0.0,-0.0,-0.003406160296860916,1.0254590438435172,1.0,10000.0,10254.590438435172
2015-03-02,175.03230115309572,176.09521572331582,174.98247901245122,176.03709411621094,87491400,173.12649993896486,,1.1542618863512135,0.006556924221830356,False,0,0.0,0.0,0.00631355224780461,0.0,0.0,0.00631355224780461,1.031933333094807,1.0,10000.0,10319.333330948071
2015-03-03,175.60526699666443,176.08690210241457,174.45100770439885,175.3146209716797,110325800,173.50848464965821,,1.126384052190403,0.006424929341018048,False,0,0.0,0.0,-0.004104096060880802,-0.0,-0.0,-0.004104096060880802,1.027698179567361,1.0,10000.0,10276.98179567361
2015-03-04,174.71674373745978,174.79148961924065,173.6040070284865,174.57557678222656,114497200,173.73228073120117,,1.1151150739801108,0.006387577773099129,False,0,0.0,0.0,-0.004215530828843517,-0.0,-0.0,-0.004215530828843517,1.0233658862086483,1.0,10000.0,10233.658862086484
2015-03-05,174.89938004589757,175.04885909294708,174.25997920905664,174.7665252685547,76873000,173.9980094909668,,1.0516481676502747,0.006017446224523039,False,0,0.0,0.0,0.0010937869422955604,0.0,0.0,0.0010937869422955604,1.024485230452174,1.0,10000.0,10244.85230452174
2015-03-06,173.90293492350548,174.33474788284266,171.97640721504857,172.30856323242188,188128000,174.0553108215332,,1.1560413283561428,0.006709134512350342,False,0,0.0,0.0,-0.014064261061183192,-0.0,-0.0,-0.014064261061183192,1.0100766027177683,1.0,10000.0,10100.766027177684
2015-03-09,172.50784425139392,173.37975686266643,172.35006572678242,173.02268981933594,89818900,174.17197875976564,,1.1572269675238789,0.006688296019049372,False,0,0.0,0.0,0.0041444637081140545,0.0,0.0,0.0041444637081140545,1.0142628285401472,1.0,10000.0,10142.628285401472
2015-03-10,171.65259434369486,171.73562703369757,170.1744654787068,170.2159881591797,157121300,174.18651275634767,,1.2165414810297182,0.007147045904360368,False,0,0.0,0.0,-0.016221581476319136,-0.0,-0.0,-0.016221581476319136,0.9978098814285813,1.0,10000.0,9978.098814285813
2015-03-11,170.47338017100276,170.6477703290347,169.73432220780225,169.81736755371094,110145700,174.09060440063476,,1.2117971148621507,0.007135884464107452,False,0,0.0,0.0,-0.0023418517248566806,-0.0,-0.0,-0.0023418517248566806,0.9954731586366787,1.0,10000.0,9954.731586366788
2015-03-12,170.44841389412602,172.0427851858268,170.39859177109423,171.9763641357422,93993500,174.09766159057617,,1.1750215041476568,0.0068324592745791736,False,0,0.0,0.0,0.01271363826405092,0.0,0.0,0.01271363826405092,1.0081292442771577,1.0,10000.0,10081.292442771577
2015-03-13,171.70237931453718,172.66563686984932,169.88379527369824,170.9217987060547,162410900,173.96936721801757,,1.3304242583892392,0.00778381849747121,False,0,0.0,0.0,-0.006132037009778379,-0.0,-0.0,-0.006132037009778379,1.0019473584406102,1.0,10000.0,10019.473584406102
2015-03-16,171.65251930450134,173.2967128307233,170.94667205785777,173.2053680419922,136099200,173.91954193115234,171.063115234375,1.4217681317303683,0.008208568520726635,False,1,1.0,0.0015,0.013360316549585916,0.0,-0.0015,0.013360316549585916,1.0153336923153982,0.9985,9985.0,10153.336923153982
2015-03-17,172.46633948005277,173.07252990561386,171.87674798548153,172.6905517578125,94510400,173.8302749633789,171.10513427734375,1.4466801040485575,0.008377297364116562,False,1,0.0,0.0,-0.0029722882725833344,-0.0029722882725833344,-0.0029722882725833344,-0.0029722882725833344,1.0123158278889703,0.9955321701598256,9955.321701598257,10123.158278889703
2015-03-18,172.21718337229515,175.4391493029343,171.57776986451694,174.7665252685547,228808500,173.84397583007814,171.25028747558594,1.6596188113669743,0.009496205344912155,False,1,0.0,0.0,0.012021349689435246,0.012021349689435246,0.012021349689435246,0.012021349689435246,1.0244852304521739,1.0074998105043993,10074.998105043993,10244.852304521739
2015-03-19,174.35133586484864,174.77483663026706,173.57905485621723,173.96934509277344,117917300,173.82404403686525,171.41105377197266,1.6869038556982108,0.00969655806198861,False,1,0.0,0.0,-0.004561400843532626,-0.004561400843532626,-0.004561400843532626,-0.004561400843532626,1.0198121426578026,1.0029042000189057,10029.042000189056,10198.121426578025
2015-03-20,174.92108508126748,176.01376634142156,174.7375799979974,175.5049591064453,177715100,173.8285789489746,171.56117767333984,1.6985788294524664,0.009678238370587941,False,1,0.0,0.0,0.008826923001020504,0.008826923001020504,0.008826923001020504,0.008826923001020504,1.0288139459165488,1.0117567581698725,10117.567581698726,10288.139459165488
2015-03-23,175.5132729783155,176.08881041728557,175.16294860839844,175.16294860839844,71784500,173.8172592163086,171.64483917236328,1.6478622159432814,0.009407595778872794,False,1,0.0,0.0,-0.0019487227015587694,-0.0019487227015587694,-0.0019487227015587694,-0.0019487227015587694,1.026809072824461,1.0097851248067713,10097.851248067713,10268.09072824461
2015-03-24,175.0378425022575,175.4965924373723,174.11198066589287,174.1787109375,77805300,173.73181533813477,171.73621826171876,1.6619428717093732,0.00954159588599621,False,1,0.0,0.0,-0.005618983230859187,-0.005618983230859187,-0.005618983230859187,-0.005618983230859187,1.0210394498629662,1.004111159123711,10041.111591237111,10210.394498629663
2015-03-25,174.3872555336764,174.62080514368165,171.58464748611448,171.6263427734375,159521700,173.52622604370117,171.80312286376954,1.8224627126862825,0.010618781961065851,False,1,0.0,0.0,-0.014653732079682014,-0.014653732079682014,-0.014653732079682014,-0.014653732079682014,1.0060774113218884,0.9893971832196933,9893.971832196932,10060.774113218884
2015-03-26,170.959018529593,172.13510276882835,170.2583571643623,171.21759033203125,153067200,173.31057891845703,171.87131866455078,1.7880630653057068,0.010443220593387812,False,1,0.0,0.0,-0.002381641622147934,-0.002381641622147934,-0.002381641622147934,-0.002381641622147934,1.0036812954839813,0.9870407937073014,9870.407937073014,10036.812954839814
2015-03-27,171.10085769648754,171.78482075581417,170.90900337920792,171.6096649169922,118939000,173.14442977905273,171.96761840820312,1.7770720825001527,0.010355314680905208,False,1,0.0,0.0,0.002289920002965795,0.002289920002965795,0.002289920002965795,0.002289920002965795,1.0059796453591128,0.989301038164555,9893.01038164555,10059.796453591127
2015-03-30,172.6439854479199,174.00358804274632,172.6273124212665,173.70330810546875,96180400,173.02774047851562,172.13635070800783,1.7638659443922262,0.010154475258014353,False,1,0.0,0.0,0.012200030747040236,0.012200030747040236,0.012200030747040236,0.012200030747040236,1.0182526279633906,1.0013705412482414,10013.705412482414,10182.526279633905
2015-03-31,172.87750824648245,173.57816980964458,172.1268148836293,172.18519592285156,126768700,172.87126922607422,172.23137329101561,1.8022878590195717,0.010467147592799417,False,1,0.0,0.0,-0.00873968492123034,-0.00873968492123034,-0.00873968492123034,-0.00873968492123034,1.0093534208247756,0.99261887822833,9926.1887822833,10093.534208247756
2015-04-01,172.15183144393234,172.17685370669852,170.58370176392452,171.5762939453125,137303600,172.7213050842285,172.30707580566406,1.7986420395939595,0.010483045170373309,False,1,0.0,0.0,-0.0035363201480566042,-0.0035363201480566042,-0.0035363201480566042,-0.0035363201480566042,1.005784023986203,0.9891086600899097,9891.086600899098,10057.840239862031
2015-04-02,171.5096426704183,172.64403243917602,171.32613750727333,172.19361877441406,86900900,172.5926597595215,172.37818450927733,1.694074420719074,0.009838195124631376,False,1,0.0,0.0,0.0035979610872018952,0.0035979610872018952,0.0035979610872018952,0.0035979610872018952,1.0094027957666347,0.9926674345599277,9926.674345599276,10094.027957666347
2015-04-06,171.3010665658552,173.87012539250313,171.16761871671198,173.3529815673828,114368200,172.64488067626954,172.42232421875,1.7192505566423324,0.009917628996614948,False,1,0.0,0.0,0.006732902190107248,0.006732902190107248,0.006732902190107248,0.006732902190107248,1.0161990060609523,0.9993509673041243,9993.509673041242,10161.990060609523
2015-04-07,173.3779652348547,174.12865853822265,172.86082152486782,172.89418029785156,81236300,172.63845520019532,172.47605529785156,1.7243973490153681,0.009973715402361614,False,1,0.0,0.0,-0.002646630391833882,-0.002646630391833882,-0.002646630391833882,-0.002646630391833882,1.01350950288736,0.9967060546619486,9967.060546619487,10135.0950288736
2015-04-08,173.11942740696747,173.9201653909475,172.7273949279874,173.47808837890625,89351900,172.80156021118165,172.53349334716796,1.5337824221969905,0.008841361099431436,False,1,0.0,0.0,0.00337725700222391,0.00337725700222391,0.00337725700222391,0.00337725700222391,1.0169323849528067,1.0000721871642146,10000.721871642147,10169.323849528068
2015-04-09,173.31120887159955,174.47895666271535,172.8190874973076,174.2454071044922,85548900,173.0229621887207,172.65128448486328,1.5669315215796982,0.008992670438882985,False,1,0.0,0.0,0.004423144921391842,0.004423144921391842,0.004423144921391842,0.004423144921391842,1.0214304242667096,1.0044956513798953,10044.956513798952,10214.304242667096
2015-04-10,174.49568598921678,175.23804285485818,174.29550787645923,175.1963348388672,72722900,173.18396072387696,172.83127502441405,1.5430992812207538,0.008807828557829044,False,1,0.0,0.0,0.0054574048761282246,0.0054574048761282246,0.0054574048761282246,0.0054574048761282246,1.0270047836447285,1.0099775908457855,10099.775908457856,10270.047836447286
2015-04-13,175.05456560657154,175.68849700445406,174.35391664549235,174.40396118164062,74436600,173.35806884765626,172.96469360351563,1.5722934633689383,0.009015239405780494,False,1,0.0,0.0,-0.004522775307801541,-0.004522775307801541,-0.004522775307801541,-0.004522775307801541,1.022359871768266,1.0054096891364754,10054.096891364754,10223.59871768266
2015-04-14,174.2037954858379,174.92113025272857,173.57821328427636,174.7376251220703,75099900,173.43468170166017,173.14696990966797,1.5693152631527088,0.00898098083945228,False,1,0.0,0.0,0.0019131672134566902,0.0019131672134566902,0.0019131672134566902,0.0019131672134566902,1.0243158171552869,1.007333205989823,10073.33205989823,10243.158171552868
2015-04-15,175.20466881068924,176.0304289088538,175.12125278597637,175.52162170410156,99529300,173.57623519897462,173.30390380859376,1.4173880106748697,0.008075290080582411,False,1,0.0,0.0,0.004486707321812,0.004486707321812,0.004486707321812,0.004486707321812,1.0289116224319654,1.0118528152606419,10118.52815260642,10289.116224319654
2015-04-16,175.1879482946507,175.98034946217922,174.98775751156623,175.47154235839844,68934900,173.6114860534668,173.41134155273437,1.3542341782567948,0.007717685500767916,False,1,0.0,0.0,-0.0002853172459148512,-0.0002853172459148512,-0.0002853172459148512,-0.0002853172459148512,1.0286180562015634,1.0115641162021205,10115.641162021206,10286.180562015634
2015-04-17,174.27883693263118,174.5207230819322,172.6689990165912,173.45306396484375,191113200,173.5856719970703,173.4913638305664,1.4239417988807068,0.008209378181807834,False,1,0.0,0.0,-0.011503166646999463,-0.011503166646999463,-0.011503166646999463,-0.011503166646999463,1.0167856912849642,0.9999279255993228,9999.279255993228,10167.856912849642
2015-04-20,174.37890352344175,175.3714957139419,174.29550022262177,175.03785705566406,92189500,173.56231689453125,173.56887023925782,1.4024932181550156,0.008012513645599573,False,0,-1.0,0.0015,0.009136725835765747,0.009136725835765747,0.007636725835765747,0.009136725835765747,1.0260757833799645,1.0075641010226506,10075.641010226505,10260.757833799646
2015-04-21,175.72185153245826,175.88033437809258,174.52908102479145,174.82936096191406,72559800,173.54563751220704,173.65167083740235,1.3953431058182904,0.007981171458507252,False,0,0.0,0.0,-0.0011911485735551786,-0.0,-0.0,-0.0011911485735551786,1.024853574674232,1.0075641010226506,10075.641010226505,10248.53574674232
2015-04-22,175.17133526551024,175.87199693342006,174.24547319157696,175.68849182128906,78264600,173.6211265563965,173.76693450927735,1.3977268057517978,0.00795571065163204,False,0,0.0,0.0,0.004914110848704301,0.0,0.0,0.004914110848704301,1.029889818743872,1.0075641010226506,10075.641010226505,10298.898187438721
2015-04-23,175.28808032483272,176.78114323569324,175.17130552125977,176.1305389404297,102585900,173.8463363647461,173.85483459472655,1.4185798616468535,0.008054139107168921,False,0,0.0,0.0,0.0025160846596046227,0.0,0.0,0.0025160846596046227,1.0324811087178964,1.0075641010226506,10075.641010226505,10324.811087178965
2015-04-24,176.54762536390942,176.80619728062217,176.08886257901523,176.53927612304688,61327400,174.11242065429687,173.94891571044923,1.2767818634908394,0.007232282195384837,False,1,1.0,0.0015,0.0023206491337395274,0.0,-0.0015,0.0023206491337395274,1.0348771351084451,1.0060527548711167,10060.527548711167,10348.771351084451
2015-04-27,177.10644540710808,177.23155672256055,175.61338249604708,175.80523681640625,79358100,174.32219924926758,173.99526672363282,1.3018059501450279,0.007404818956016119,False,1,0.0,0.0,-0.0041579376712126415,-0.0041579376712126415,-0.0041579376712126415,-0.0041579376712126415,1.030574180483301,1.0018696502224107,10018.696502224107,10305.741804833011
2015-04-28,175.78023115153326,176.4141497555159,174.60413376522976,176.36410522460938,86863500,174.45523910522462,174.03851135253908,1.3458949163826028,0.0076313426400940925,False,1,0.0,0.0,0.0031789064894964802,0.0031789064894964802,0.0031789064894964802,0.0031789064894964802,1.033850279433547,1.0050545001551323,10050.545001551323,10338.502794335469
2015-04-29,175.4716261559631,176.23900543300977,174.82937095090892,175.63845825195312,125684900,174.62790222167968,174.0617626953125,1.32802101043211,0.007561106056437057,False,1,0.0,0.0,-0.004114482205617165,-0.004114482205617165,-0.004114482205617165,-0.004114482205617165,1.0295965208555453,1.0009192212985685,10009.192212985685,10295.965208555454
2015-04-30,175.06289765178974,175.45493011644547,173.17780212535993,173.8784637451172,161304900,174.7430107116699,174.04948181152344,1.4233490827668658,0.00818588485376376,False,1,0.0,0.0,-0.010020553154202916,-0.010020553154202916,-0.010020553154202916,-0.010020553154202916,1.01927939419093,0.9908894570384827,9908.894570384828,10192.7939419093
2015-05-01,174.66251918714363,175.8052578239885,174.56243012282167,175.7635498046875,103399700,174.9215072631836,174.07739318847655,1.4167953214958036,0.008060802840351024,False,1,0.0,0.0,0.010841400475757546,0.010841400475757546,0.010841400475757546,0.010841400475757546,1.0303298103000413,1.0016320864694428,10016.320864694428,10303.298103000414
2015-05-04,176.1889585527394,176.84791223163398,176.08053296478977,176.2640380859375,70927200,175.06706008911132,174.09438873291015,1.375685485666661,0.007804686086880329,False,1,0.0,0.0,0.0028475089505539675,0.0028475089505539675,0.0028475089505539675,0.0028475089505539675,1.0332636836568934,1.0044842428008265,10044.842428008265,10332.636836568934
2015-05-05,176.02206377650785,176.38073735145537,174.103610067535,174.2454071044922,113326200,175.13462142944337,174.07151000976563,1.4733962828840146,0.008455868693287521,False,1,0.0,0.0,-0.011452313264610048,-0.011452313264610048,-0.011452313264610048,-0.011452313264610048,1.0214304242667096,0.9929805745829068,9929.805745829068,10214.304242667096
2015-05-06,174.7959103770925,175.1045266879215,172.4604022257632,173.52806091308594,135060200,175.13712005615236,174.02431945800782,1.591362890851536,0.009170637201141741,False,1,0.0,0.0,-0.004116872882486189,-0.004116872882486189,-0.004116872882486189,-0.004116872882486189,1.0172253250516996,0.9888925997825708,9888.925997825709,10172.253250516997
2015-05-07,173.42802707246523,174.64583241167458,173.09438839932545,174.22042846679688,88244900,175.13587112426757,173.99396545410156,1.5699143156378292,0.009011080557278192,False,1,0.0,0.0,0.003989945776307069,0.003989945776307069,0.003989945776307069,0.003989945776307069,1.0212839989409421,0.9928382276342946,9928.382276342947,10212.839989409422
2015-05-08,175.8970036072923,176.71442729863688,175.81358757189997,176.5142364501953,155877300,175.20176620483397,174.0136395263672,1.5574031895961704,0.008823102435908064,False,1,0.0,0.0,0.013166125256290462,0.013166125256290462,0.013166125256290462,0.013166125256290462,1.0347303519932438,1.005910060098561,10059.100600985612,10347.303519932439
2015-05-11,176.47253408141242,176.73944247446167,175.5967166549236,175.67178344726562,75708100,175.26515731811523,174.02842224121093,1.5425083657559517,0.00878062677731619,False,1,0.0,0.0,-0.004772719865954733,-0.004772719865954733,-0.004772719865954733,-0.004772719865954733,1.0297918738863794,1.001109133171365,10011.091331713651,10297.918738863795
2015-05-12,174.837684841387,175.6884800563391,174.0119118920952,175.14630126953125,119727600,175.28559112548828,174.01060638427734,1.5460829673560081,0.008827380059695085,False,1,0.0,0.0,-0.0029912725164090714,-0.0029912725164090714,-0.0029912725164090714,-0.0029912725164090714,1.0267114857564017,0.9981145429353835,9981.145429353835,10267.114857564016
2015-05-13,175.5549883695053,176.1805703551255,174.9460921338678,175.1796417236328,94667900,175.26849212646485,174.0079067993164,1.5192715749863095,0.008672649173373383,False,1,0.0,0.0,0.00019035774012876594,0.00019035774012876594,0.00019035774012876594,0.00019035774012876594,1.0269069282345946,0.9983045417641663,9983.045417641662,10269.069282345947
2015-05-14,176.19726058275364,177.09810019223923,175.92200297478595,177.00634765625,95934000,175.34523239135743,174.05652221679688,1.5520403261181903,0.00876827496114594,False,1,0.0,0.0,0.010427615416059854,0.010427615416059854,0.010427615416059854,0.010427615416059854,1.0376151187503124,1.0087144775937888,10087.144775937888,10376.151187503125
2015-05-15,177.19821166992188,177.34000874758186,176.71442666687605,177.19821166992188,76510100,175.53248977661133,174.10515594482422,1.4811408871319287,0.008358667241467098,False,1,0.0,0.0,0.001083938605662249,0.001083938605662249,0.001083938605662249,0.001083938605662249,1.0387398298353447,1.0098078621581432,10098.078621581431,10387.398298353448
2015-05-18,177.03141406291414,177.9989714603012,176.9646837721458,177.74874877929688,74549700,175.66803436279298,174.21395965576173,1.4257317226940185,0.008021050682411776,False,1,0.0,0.0,0.003106899918383643,0.003106899918383643,0.003106899918383643,0.003106899918383643,1.041967090527882,1.0129452341226655,10129.452341226655,10419.67090527882
2015-05-19,177.8654609008484,178.1407184804143,177.4066982682386,177.69029235839844,72114600,175.8110809326172,174.30731170654298,1.3774735605565078,0.007752103630839697,False,1,0.0,0.0,-0.00032887106829104784,-0.00032887106829104784,-0.00032887106829104784,-0.00032887106829104784,1.0416244176976959,1.0126121057413993,10126.121057413993,10416.24417697696
